node_id,raw_id,node_type,bipartite_set,display_name,handle,channel_id,channel_name,category,source_query,source_group,view_count,degree,strength,n_comentarios_observados,n_videos_comentados,n_canales_comentados,n_autores_observados,me_gusta_recibidos,respuestas_recibidas,largo_medio_comentario
A:UCk4O-J1BhoqPmig1KLGJePA,UCk4O-J1BhoqPmig1KLGJePA,author,0,@lazarobarillas3575,@lazarobarillas3575,,,,,,,1,1,1,1,1,0,0,0,51.0
A:UCkVtmkK07b2zaVVNssX4lOg,UCkVtmkK07b2zaVVNssX4lOg,author,0,@HectorElias-u2l,@HectorElias-u2l,,,,,,,1,1,1,1,1,0,0,0,47.0
A:UCkbsS_3D-pvg1iHOld9uvIg,UCkbsS_3D-pvg1iHOld9uvIg,author,0,@gonzalo6075,@gonzalo6075,,,,,,,1,1,1,1,1,0,0,0,80.0
A:UCkxdJ_yGN2gghOMo2ybQtXQ,UCkxdJ_yGN2gghOMo2ybQtXQ,author,0,@11223344An,@11223344An,,,,,,,1,1,1,1,1,0,1,0,72.0
A:UCl0ekS9Tt0jJGtOEM18S63w,UCl0ekS9Tt0jJGtOEM18S63w,author,0,@monkchapin,@monkchapin,,,,,,,1,1,1,1,1,0,0,0,12.0
A:UCld2stqxaVSk0QdGncM224A,UCld2stqxaVSk0QdGncM224A,author,0,@sarahernandez3873,@sarahernandez3873,,,,,,,1,1,1,1,1,0,4,0,222.0
A:UClhMWQ7XKWywYvbRnuf8QsA,UClhMWQ7XKWywYvbRnuf8QsA,author,0,@EcPerez-zz9oh,@EcPerez-zz9oh,,,,,,,1,1,1,1,1,0,0,0,52.0
A:UCljDbleJul41G1TzOjOZAVA,UCljDbleJul41G1TzOjOZAVA,author,0,@hectorcarranza3777,@hectorcarranza3777,,,,,,,1,1,1,1,1,0,1,0,279.0
A:UClqA491Xa5fQcXcJJa-vTWw,UClqA491Xa5fQcXcJJa-vTWw,author,0,@AndresLemus-k2d,@AndresLemus-k2d,,,,,,,1,1,1,1,1,0,0,0,127.0
A:UClsrFGJKWPxxw7MiaEdKLXw,UClsrFGJKWPxxw7MiaEdKLXw,author,0,@ericapaz5406,@ericapaz5406,,,,,,,1,1,1,1,1,0,3,2,246.0
A:UCmjppp6ujz3SAnULvP3sZMw,UCmjppp6ujz3SAnULvP3sZMw,author,0,@marcomendez7509,@marcomendez7509,,,,,,,1,1,1,1,1,0,0,0,196.0
A:UCmvOgzmmXbjUthHy-WJ52hQ,UCmvOgzmmXbjUthHy-WJ52hQ,author,0,@mariorodas593,@mariorodas593,,,,,,,1,1,1,1,1,0,1,0,42.0
A:UCnU8wO1OurAmGstDw6VGjgQ,UCnU8wO1OurAmGstDw6VGjgQ,author,0,@cmorera21,@cmorera21,,,,,,,1,1,1,1,1,0,0,0,1525.0
A:UColMq7LmaoY3MT6aIDGrGvA,UColMq7LmaoY3MT6aIDGrGvA,author,0,@quijotachapina1,@quijotachapina1,,,,,,,1,1,1,1,1,0,0,0,124.0
A:UCozFYHN0e_-vlQbX3wQGOug,UCozFYHN0e_-vlQbX3wQGOug,author,0,@jesusguzman2321,@jesusguzman2321,,,,,,,1,1,1,1,1,0,5,2,125.0
A:UCp4iw5_5SmV9VGTFSNVGOmQ,UCp4iw5_5SmV9VGTFSNVGOmQ,author,0,@CARLOSSTREMS51,@CARLOSSTREMS51,,,,,,,1,1,1,1,1,0,0,0,212.0
A:UCpIdtvoFHVLGASGB5ySqIEA,UCpIdtvoFHVLGASGB5ySqIEA,author,0,@VidalVillatoro-p4w,@VidalVillatoro-p4w,,,,,,,1,1,1,1,1,0,1,0,163.0
A:UCp_dAUfv8i3LW3zWc24dLaQ,UCp_dAUfv8i3LW3zWc24dLaQ,author,0,@MarioCortez-o6v,@MarioCortez-o6v,,,,,,,1,1,1,1,1,0,1,0,22.0
A:UCpe5jW3MIqkgTJ-PgkzvM6Q,UCpe5jW3MIqkgTJ-PgkzvM6Q,author,0,@carloslam5333,@carloslam5333,,,,,,,1,1,1,1,1,0,1,0,42.0
A:UCpl8rF8uv_8uui-QRvuJaRA,UCpl8rF8uv_8uui-QRvuJaRA,author,0,@SergioGarcia-z9c,@SergioGarcia-z9c,,,,,,,1,1,1,1,1,0,0,0,108.0
A:UCplrIQtaPj6au60_f2-mOYw,UCplrIQtaPj6au60_f2-mOYw,author,0,@romeolopezherrarte799,@romeolopezherrarte799,,,,,,,1,1,1,1,1,0,0,0,87.0
A:UCq3mDTTRZnUybct5M9OSXbg,UCq3mDTTRZnUybct5M9OSXbg,author,0,@MacoMorales-i2i2d,@MacoMorales-i2i2d,,,,,,,1,1,1,1,1,0,1,0,14.0
A:UCqCrvuoJpC-aVb0f4logQRQ,UCqCrvuoJpC-aVb0f4logQRQ,author,0,@Lyrics_GT,@Lyrics_GT,,,,,,,1,1,1,1,1,0,0,0,176.0
A:UCqilIa8r7iek5sGYg_q6ofA,UCqilIa8r7iek5sGYg_q6ofA,author,0,@rolandojuchuna484,@rolandojuchuna484,,,,,,,1,1,1,1,1,0,52,1,87.0
A:UCql1n3Ey6ULMSOACjMe-fxQ,UCql1n3Ey6ULMSOACjMe-fxQ,author,0,@RolandoGonzalez-o7g,@RolandoGonzalez-o7g,,,,,,,1,1,1,1,1,0,6,7,164.0
A:UCr1emrogPKkKTs_WTtx71xg,UCr1emrogPKkKTs_WTtx71xg,author,0,@domingopeneleu6457,@domingopeneleu6457,,,,,,,1,1,1,1,1,0,0,0,34.0
A:UCrqXyRsg-_hTosURZ-uvoKg,UCrqXyRsg-_hTosURZ-uvoKg,author,0,@flornolberto2425,@flornolberto2425,,,,,,,1,1,1,1,1,0,0,0,207.0
A:UCsGoJEvb-cFPZ2rWoJcXzEQ,UCsGoJEvb-cFPZ2rWoJcXzEQ,author,0,@sergiohinestroza9709,@sergiohinestroza9709,,,,,,,1,1,1,1,1,0,10,0,67.0
A:UCsJJAvrVGupdmhOqgtDp8dg,UCsJJAvrVGupdmhOqgtDp8dg,author,0,@nestorlorenzana1168,@nestorlorenzana1168,,,,,,,1,1,1,1,1,0,1,0,82.0
A:UCsSXdJct-nsS8DsABoEsaYA,UCsSXdJct-nsS8DsABoEsaYA,author,0,@IvánPérez-j4j,@IvánPérez-j4j,,,,,,,1,1,1,1,1,0,2,1,185.0
A:UCs_5qeqdku9tGAq22y3OcuQ,UCs_5qeqdku9tGAq22y3OcuQ,author,0,@alexandrevasquez4135,@alexandrevasquez4135,,,,,,,1,1,1,1,1,0,4,0,203.0
A:UCsjs5Hp_r86x1xbK6FAeqaA,UCsjs5Hp_r86x1xbK6FAeqaA,author,0,@alvaroesquivel563,@alvaroesquivel563,,,,,,,1,1,1,1,1,0,2,0,210.0
A:UCtMBF_1O2jY2INlb_luuB_A,UCtMBF_1O2jY2INlb_luuB_A,author,0,@mynorgudiel8646,@mynorgudiel8646,,,,,,,1,1,1,1,1,0,15,0,127.0
A:UCtNfIBnc5S5DbbQj_yxgJTw,UCtNfIBnc5S5DbbQj_yxgJTw,author,0,@JosueRamirez-ey3ih,@JosueRamirez-ey3ih,,,,,,,1,1,1,1,1,0,1,0,10.0
A:UCtUR3_CAiE7fCoZHM6cMfyQ,UCtUR3_CAiE7fCoZHM6cMfyQ,author,0,@mdelcid01,@mdelcid01,,,,,,,1,1,1,1,1,0,10,0,74.0
A:UCtiHFjFu7d5v2XxHnKFUYig,UCtiHFjFu7d5v2XxHnKFUYig,author,0,@Paul-gf7ec,@Paul-gf7ec,,,,,,,1,1,1,1,1,0,0,0,111.0
A:UCtowGNY2lnlg6O2CkwDgkLg,UCtowGNY2lnlg6O2CkwDgkLg,author,0,@taniagabrielacelis8434,@taniagabrielacelis8434,,,,,,,1,1,1,1,1,0,2,0,102.0
A:UCtsxPYw8VUsH_FfnKg-0lmw,UCtsxPYw8VUsH_FfnKg-0lmw,author,0,@AlejandroPérez-b6r,@AlejandroPérez-b6r,,,,,,,1,1,1,1,1,0,2,0,62.0
A:UCu8_3-Wg-YzNyvHYQDEscfw,UCu8_3-Wg-YzNyvHYQDEscfw,author,0,@RolandoCastroPérez-d7y,@RolandoCastroPérez-d7y,,,,,,,1,1,1,1,1,0,2,0,134.0
A:UCuP4UK33HKtJE_S39ksmaTw,UCuP4UK33HKtJE_S39ksmaTw,author,0,@herbertaguilar1387,@herbertaguilar1387,,,,,,,1,1,1,1,1,0,0,0,140.0
A:UCuXmOjxC-htcprLgeVXz6Tg,UCuXmOjxC-htcprLgeVXz6Tg,author,0,@jorgeaguilar-bq3uj,@jorgeaguilar-bq3uj,,,,,,,1,1,1,1,1,0,1,0,286.0
A:UCueV9cTyTDwgQSec1x2dYgA,UCueV9cTyTDwgQSec1x2dYgA,author,0,@fredydomingo7062,@fredydomingo7062,,,,,,,1,1,1,1,1,0,0,0,56.0
A:UCujPF2nBgsTD62nWE3lcpIg,UCujPF2nBgsTD62nWE3lcpIg,author,0,@victorarturoruanobautista7588,@victorarturoruanobautista7588,,,,,,,1,1,1,1,1,0,0,0,63.0
A:UCusjriFsDHEc2AOjqk-p5ig,UCusjriFsDHEc2AOjqk-p5ig,author,0,@pablobarrios7931,@pablobarrios7931,,,,,,,1,1,1,1,1,0,2,0,379.0
A:UCvApqeCbLod-wejtT4CcVuA,UCvApqeCbLod-wejtT4CcVuA,author,0,@davidgaher9550,@davidgaher9550,,,,,,,1,1,1,1,1,0,15,0,110.0
A:UCvDwJBBY1mHK70aTEYl6rsA,UCvDwJBBY1mHK70aTEYl6rsA,author,0,@cristianescobedo8296,@cristianescobedo8296,,,,,,,1,1,1,1,1,0,1,0,273.0
A:UCvl1tzQeBeGy6efPTRJXSCw,UCvl1tzQeBeGy6efPTRJXSCw,author,0,@RaulPerez-cw2vi,@RaulPerez-cw2vi,,,,,,,1,1,1,1,1,0,0,0,175.0
A:UCwCfs-2zbD5k0lG-UVg_JBw,UCwCfs-2zbD5k0lG-UVg_JBw,author,0,@JessicaHuaz-96,@JessicaHuaz-96,,,,,,,1,1,1,1,1,0,0,0,41.0
A:UCwEe1RKlEv1UpNWmWYfSh4w,UCwEe1RKlEv1UpNWmWYfSh4w,author,0,@marioramirez299,@marioramirez299,,,,,,,1,1,1,1,1,0,0,0,236.0
A:UCwO2SXr0ggzwg6QWWrr01nQ,UCwO2SXr0ggzwg6QWWrr01nQ,author,0,@ricardofigueroa5720,@ricardofigueroa5720,,,,,,,1,1,1,1,1,0,11,0,35.0
A:UCwUAv3_LpWVtTIi7lkmTL7A,UCwUAv3_LpWVtTIi7lkmTL7A,author,0,@kingr4706,@kingr4706,,,,,,,1,1,1,1,1,0,16,0,182.0
A:UCwgCc9Jd_gG-uLE_SY-FfPg,UCwgCc9Jd_gG-uLE_SY-FfPg,author,0,@armindapenados2841,@armindapenados2841,,,,,,,1,1,1,1,1,0,0,0,47.0
A:UCwha8rxULYMVtNwZWeSkE1A,UCwha8rxULYMVtNwZWeSkE1A,author,0,@mariasamo8637,@mariasamo8637,,,,,,,1,1,1,1,1,0,0,0,85.0
A:UCwjUvRseNtJoItylIyIez7Q,UCwjUvRseNtJoItylIyIez7Q,author,0,@Silviazea,@Silviazea,,,,,,,1,1,1,1,1,0,0,0,32.0
A:UCwxoKK59nGCeBqB2sXfDBIw,UCwxoKK59nGCeBqB2sXfDBIw,author,0,@vic-bonivideos,@vic-bonivideos,,,,,,,1,1,1,1,1,0,0,1,428.0
A:UCxKR3RA8T-kxMgq_2WWhRcQ,UCxKR3RA8T-kxMgq_2WWhRcQ,author,0,@elenaluarca9377,@elenaluarca9377,,,,,,,1,1,1,1,1,0,329,5,293.0
A:UCxcoDvP-g2_KTZDmVZtvb3w,UCxcoDvP-g2_KTZDmVZtvb3w,author,0,@angelmartinez9523,@angelmartinez9523,,,,,,,1,1,1,1,1,0,0,0,1237.0
A:UCxff05WuyvwELNITi7bj7UA,UCxff05WuyvwELNITi7bj7UA,author,0,@markoherrera,@markoherrera,,,,,,,1,1,1,1,1,0,3,0,107.0
A:UCxhtlxPV8AYWaNNyU6S9H8Q,UCxhtlxPV8AYWaNNyU6S9H8Q,author,0,@WilR-s8r,@WilR-s8r,,,,,,,1,1,1,1,1,0,0,0,132.0
A:UCySYJU5kUh7X8gVt9la2ISA,UCySYJU5kUh7X8gVt9la2ISA,author,0,@dantesarti4351,@dantesarti4351,,,,,,,1,1,1,1,1,0,0,0,144.0
A:UCyW68EGZey4ao_Vf2cR5Ztg,UCyW68EGZey4ao_Vf2cR5Ztg,author,0,@ZabalaXabier,@ZabalaXabier,,,,,,,1,1,1,1,1,0,0,0,172.0
A:UCyor0Mmm0ivLX2jIdyGp84Q,UCyor0Mmm0ivLX2jIdyGp84Q,author,0,@MiguelJordan-n3g,@MiguelJordan-n3g,,,,,,,1,1,1,1,1,0,0,0,86.0
A:UCyzf29IYjNw67gGIfsjgtxA,UCyzf29IYjNw67gGIfsjgtxA,author,0,@carlosoliva9249,@carlosoliva9249,,,,,,,1,1,1,1,1,0,45,0,167.0
A:UCzSfZlOVxBSs5ObD25ywxDQ,UCzSfZlOVxBSs5ObD25ywxDQ,author,0,@GilmarMaldonado-q9m,@GilmarMaldonado-q9m,,,,,,,1,1,1,1,1,0,0,0,311.0
A:UCzoL2l5H5eVlorWGH8AZfAg,UCzoL2l5H5eVlorWGH8AZfAg,author,0,@jor77cas,@jor77cas,,,,,,,1,1,1,1,1,0,6,0,253.0
V:n8iP75gIpmw,n8iP75gIpmw,video,1,Qué rico come tu diputado,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Quorum GT,topic,11775.0,128,161,161,0,0,128,358,3,
V:j43HgwYFKfk,j43HgwYFKfk,video,1,La cooptación de Walter Mazariegos en la USAC,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,@quorumgt,topic,10156.0,49,50,50,0,0,49,91,0,
V:6W4u8sGEnGM,6W4u8sGEnGM,video,1,Inician los trabajos de recuperación del Puente Belice II.,@GobiernodelaRepublicadeGuatema,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Gobierno de la República de Guatemala,topic,11670.0,32,45,45,0,0,32,90,11,
V:OkXlHx0hx-8,OkXlHx0hx-8,video,1,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,@noticias,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,guatemala noticias,topic,14200.0,18,25,25,0,0,18,25,13,
V:PjmxCj-a9Hg,PjmxCj-a9Hg,video,1,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,@GobiernodelaRepublicadeGuatema,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,@GobiernodeGuatemala,topic,3628.0,19,25,25,0,0,19,20,4,
V:lj983NWyAQY,lj983NWyAQY,video,1,Plan 2032 Ciudad de Guatemala,@MunicipalidaddeGuatemala-1551,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,Municipalidad de Guatemala,topic,304089.0,25,25,25,0,0,25,1697,16,
V:yLZS3JiEBg8,yLZS3JiEBg8,video,1,Arroz con pollo a la MONOPOLIO,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,@quorumgt/videos,channel,1954.0,16,16,16,0,0,16,13,0,
V:06mFNPU0aB8,06mFNPU0aB8,video,1,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,@Noti7Guatemala,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,News & Politics,guatemala noticias,topic,6692.0,13,14,14,0,0,13,12,1,
V:ndAZjHqzzT8,ndAZjHqzzT8,video,1,Internet: escoger el menos malo,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,@quorumgt/videos,channel,717.0,10,12,12,0,0,10,3,1,
V:b_Hkrkl3adA,b_Hkrkl3adA,video,1,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,@PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,guatemala noticias,topic,5469.0,7,7,7,0,0,7,1,1,
V:is3Mk5oC19g,is3Mk5oC19g,video,1,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,@TN23TodoNoticias,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,guatemala noticias,topic,4616.0,7,7,7,0,0,7,0,1,
V:WIUZtitfLRw,WIUZtitfLRw,video,1,Caminar en una ciudad hecha para carros,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,@quorumgt/videos,channel,422.0,6,6,6,0,0,6,1,0,
V:TT4qJ5FXHYE,TT4qJ5FXHYE,video,1,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,@quorumgt/videos,channel,1075.0,4,4,4,0,0,4,8,0,
V:JkpVO1hx2f8,JkpVO1hx2f8,video,1,10 Preguntas a un año del Paro Nacional,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,@quorumgt/videos,channel,673.0,3,3,3,0,0,3,4,0,
V:3Nfp9h5avBI,3Nfp9h5avBI,video,1,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",@GuatevisionNoticiero,UCdSVqHGHzyMTXSafUHY-e-w,Noticiero Guatevisión 13 Hrs.,News & Politics,guatemala noticias,topic,573.0,2,2,2,0,0,2,0,0,
V:UhL9y3KUl8E,UhL9y3KUl8E,video,1,SHAI WA: la vecina queer de Casa Presidencial,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,@quorumgt/videos,channel,1755.0,1,1,1,0,0,1,2,0,
V:X_FAIef8qlE,X_FAIef8qlE,video,1,Cruzando la ciudad a puro Transmetro,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,@quorumgt/videos,channel,1140.0,1,1,1,0,0,1,0,0,
V:s0eco-BofOs,s0eco-BofOs,video,1,¿Quiénes pagan más en Centroamérica?,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Quorum GT,topic,220.0,1,1,1,0,0,1,0,0,
V:zweosulrwA8,zweosulrwA8,video,1,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,@quorumgt,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,Nonprofits & Activism,@quorumgt,topic,52.0,1,1,1,0,0,1,0,0,
