source,target,source_raw_id,target_raw_id,weight,significado_peso,source_label,target_label
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCL1MT278vSaQ83ZDkVWn1gw,UCErZPJpHmLCsXs8ZWkAUupQ,UCL1MT278vSaQ83ZDkVWn1gw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@elmorodriguez6978
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCLFdHr9BEbXHkoJopbEPLZw,UCErZPJpHmLCsXs8ZWkAUupQ,UCLFdHr9BEbXHkoJopbEPLZw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@kanterra4584
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCLggDc_a5HriXv7I1h02sOA,UCErZPJpHmLCsXs8ZWkAUupQ,UCLggDc_a5HriXv7I1h02sOA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@guillermogonzalez5153
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCN6qbfPSzFtjhqUDZ3Cv3CQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCN6qbfPSzFtjhqUDZ3Cv3CQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@carlosmedranovelasquez6380
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCNBnKqWf4d-rS4HwJRQljmQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCNBnKqWf4d-rS4HwJRQljmQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@LE_A22
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCNkcuy42zEwddwEcOd_HpnA,UCErZPJpHmLCsXs8ZWkAUupQ,UCNkcuy42zEwddwEcOd_HpnA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@vanigomez492
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCOLGv5Pf6BF2wFcwUzgcvHg,UCErZPJpHmLCsXs8ZWkAUupQ,UCOLGv5Pf6BF2wFcwUzgcvHg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@welfrealdana5559
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCOS8ViEkccrTZx2w2ccxotA,UCErZPJpHmLCsXs8ZWkAUupQ,UCOS8ViEkccrTZx2w2ccxotA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@OscarHernandez-q8y
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCOh6DaZC_x9HASnlRylEMfw,UCErZPJpHmLCsXs8ZWkAUupQ,UCOh6DaZC_x9HASnlRylEMfw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@AndresMedina-v1s
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCQ_-LPP8JAbfkc-b1Q6NvWw,UCErZPJpHmLCsXs8ZWkAUupQ,UCQ_-LPP8JAbfkc-b1Q6NvWw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@MegaKristenstewart
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCQgYjVngJRfPHDLGB5X6ZjA,UCErZPJpHmLCsXs8ZWkAUupQ,UCQgYjVngJRfPHDLGB5X6ZjA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@oscarnavas9996
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCQqetiwzzmRNTM5OWuXarGQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCQqetiwzzmRNTM5OWuXarGQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@isaiaslopezvelasquez1539
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCQtICyzWmhC5woCtbNgaSmg,UCErZPJpHmLCsXs8ZWkAUupQ,UCQtICyzWmhC5woCtbNgaSmg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@nestormendez6216
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCQtSFINs1h6GHkpg9o5kMvg,UCErZPJpHmLCsXs8ZWkAUupQ,UCQtSFINs1h6GHkpg9o5kMvg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@MacarioMartinezruiz
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCRETAiYdh2dL5ZxB0_N1zDA,UCErZPJpHmLCsXs8ZWkAUupQ,UCRETAiYdh2dL5ZxB0_N1zDA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@Joseroland21
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCRelkU8JiZBytTzebJxaa-w,UCErZPJpHmLCsXs8ZWkAUupQ,UCRelkU8JiZBytTzebJxaa-w,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@danyraymundo2942
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCRlCV9zSn7avAWh-9_XFWqQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCRlCV9zSn7avAWh-9_XFWqQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@ronyarana8849
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCSou6a2OuYGSvPjm5psquyA,UCErZPJpHmLCsXs8ZWkAUupQ,UCSou6a2OuYGSvPjm5psquyA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@FranciscoRivera-sf7ne
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCTD6q1nyIe3Y7HhqjaMj72w,UCErZPJpHmLCsXs8ZWkAUupQ,UCTD6q1nyIe3Y7HhqjaMj72w,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@JuanChang-r6k
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCTP3O0rMnc8z8v8jaDQwL0w,UCErZPJpHmLCsXs8ZWkAUupQ,UCTP3O0rMnc8z8v8jaDQwL0w,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@RobertoZelaya-x1v
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCThW2XNsAaBKme5PUt7n-Zg,UCErZPJpHmLCsXs8ZWkAUupQ,UCThW2XNsAaBKme5PUt7n-Zg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@thelmamoran8565
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCTwSut16JyAg3mX6LVUNGqA,UCErZPJpHmLCsXs8ZWkAUupQ,UCTwSut16JyAg3mX6LVUNGqA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@SuperVictor2005
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCTylKrsqkrBKIqubMu_5N0Q,UCErZPJpHmLCsXs8ZWkAUupQ,UCTylKrsqkrBKIqubMu_5N0Q,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@edwingeovanymarroquinmarro6684
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCUIIIPTVDVHAXqhC_5V6lPA,UCErZPJpHmLCsXs8ZWkAUupQ,UCUIIIPTVDVHAXqhC_5V6lPA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@gorrarota
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCV0iizTBoOfdAFX_thfI9BA,UCErZPJpHmLCsXs8ZWkAUupQ,UCV0iizTBoOfdAFX_thfI9BA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@BenjaminLarios-jd8nk
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCWIZUtKJ636y-4TYrNvok0g,UCErZPJpHmLCsXs8ZWkAUupQ,UCWIZUtKJ636y-4TYrNvok0g,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@cesarandreas7824
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCXSkL3ejZ8qWYyF_M7s_QKA,UCErZPJpHmLCsXs8ZWkAUupQ,UCXSkL3ejZ8qWYyF_M7s_QKA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@JacintaTzoy
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCXXh7yg5KUFIWylTiKVEFKQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCXXh7yg5KUFIWylTiKVEFKQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@MrDuenderojo
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCXgr7vXlRrsaskPdo097kGA,UCErZPJpHmLCsXs8ZWkAUupQ,UCXgr7vXlRrsaskPdo097kGA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@Rogergh-nw4oj
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCXr8_5WtGeipe4haOoQDgyQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCXr8_5WtGeipe4haOoQDgyQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@amyherrera7352
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCYN4wSQ1Sx4_LurxLlW7MPg,UCErZPJpHmLCsXs8ZWkAUupQ,UCYN4wSQ1Sx4_LurxLlW7MPg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@belarminavillatoro6474
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCYwpX26TrCxq8TvbKGRYLXA,UCErZPJpHmLCsXs8ZWkAUupQ,UCYwpX26TrCxq8TvbKGRYLXA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@beneficioelcaminovillacana8540
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCZ51R_9Q9C0c8I3pAWhtmjQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@belvettzapeta1251
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCZLG9qH0tUjNhEGFIUt0CYw,UCErZPJpHmLCsXs8ZWkAUupQ,UCZLG9qH0tUjNhEGFIUt0CYw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@SoniaMarroquin-y6e
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCcfdg8crmMJwEuLUsAhV7yg,UCErZPJpHmLCsXs8ZWkAUupQ,UCcfdg8crmMJwEuLUsAhV7yg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@RolandoRaguay
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCfM3nrxtTQMY5jFx1v1J4Gg,UCErZPJpHmLCsXs8ZWkAUupQ,UCfM3nrxtTQMY5jFx1v1J4Gg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@edgarroldan5539
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCgvw7xIdGFupzpt1Y_BFkEA,UCErZPJpHmLCsXs8ZWkAUupQ,UCgvw7xIdGFupzpt1Y_BFkEA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@fredygarcia9151
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCh5ESQvtzyHDhCA7XyekCFA,UCErZPJpHmLCsXs8ZWkAUupQ,UCh5ESQvtzyHDhCA7XyekCFA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@andyB5280
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UChZknRmJkeGeQk0-mQuhDOg,UCErZPJpHmLCsXs8ZWkAUupQ,UChZknRmJkeGeQk0-mQuhDOg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@OdilioRodríguez-c5w
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UChep9kVb5gQmpodEEl10Xlg,UCErZPJpHmLCsXs8ZWkAUupQ,UChep9kVb5gQmpodEEl10Xlg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@carlosaguilar-kz7ml
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UChgkn5Jt5tWKYMoEOuCjz3Q,UCErZPJpHmLCsXs8ZWkAUupQ,UChgkn5Jt5tWKYMoEOuCjz3Q,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@pablochitay46
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UChs3tU2BcKOT0CezykvAsGw,UCErZPJpHmLCsXs8ZWkAUupQ,UChs3tU2BcKOT0CezykvAsGw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@byronpontaza
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCi1b_TRQfgO1Z9O2gNGGWNA,UCErZPJpHmLCsXs8ZWkAUupQ,UCi1b_TRQfgO1Z9O2gNGGWNA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@davidisraelesquitsaquil
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCiGRBf2RNF0WRKhRVT7zFoA,UCErZPJpHmLCsXs8ZWkAUupQ,UCiGRBf2RNF0WRKhRVT7zFoA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@edwinavila4876
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCiMythXHsw7eQEMykCdmMUA,UCErZPJpHmLCsXs8ZWkAUupQ,UCiMythXHsw7eQEMykCdmMUA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@JavierBecerra-h6x
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCipetjeiWj4CZB6EbyYziZg,UCErZPJpHmLCsXs8ZWkAUupQ,UCipetjeiWj4CZB6EbyYziZg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@OseasSamayoa-ol5rz
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCj-LL25XJnjxepPKCc3NGog,UCErZPJpHmLCsXs8ZWkAUupQ,UCj-LL25XJnjxepPKCc3NGog,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@anaaguirre8985
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCjSKM9j0Q7HLDr1hD6D-TUw,UCErZPJpHmLCsXs8ZWkAUupQ,UCjSKM9j0Q7HLDr1hD6D-TUw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@josehidalgo4875
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCjmPuazZJzscrwvk0QR9RVw,UCErZPJpHmLCsXs8ZWkAUupQ,UCjmPuazZJzscrwvk0QR9RVw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@mynorrodas8591
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCkd9W714-947dEE6ZOEBATA,UCErZPJpHmLCsXs8ZWkAUupQ,UCkd9W714-947dEE6ZOEBATA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@ARGELIATELON
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCl0ekS9Tt0jJGtOEM18S63w,UCErZPJpHmLCsXs8ZWkAUupQ,UCl0ekS9Tt0jJGtOEM18S63w,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@monkchapin
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCljDbleJul41G1TzOjOZAVA,UCErZPJpHmLCsXs8ZWkAUupQ,UCljDbleJul41G1TzOjOZAVA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@hectorcarranza3777
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCmjppp6ujz3SAnULvP3sZMw,UCErZPJpHmLCsXs8ZWkAUupQ,UCmjppp6ujz3SAnULvP3sZMw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@marcomendez7509
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCmvOgzmmXbjUthHy-WJ52hQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCmvOgzmmXbjUthHy-WJ52hQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@mariorodas593
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCp4iw5_5SmV9VGTFSNVGOmQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCp4iw5_5SmV9VGTFSNVGOmQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@CARLOSSTREMS51
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCpIdtvoFHVLGASGB5ySqIEA,UCErZPJpHmLCsXs8ZWkAUupQ,UCpIdtvoFHVLGASGB5ySqIEA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@VidalVillatoro-p4w
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCpl8rF8uv_8uui-QRvuJaRA,UCErZPJpHmLCsXs8ZWkAUupQ,UCpl8rF8uv_8uui-QRvuJaRA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@SergioGarcia-z9c
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCplrIQtaPj6au60_f2-mOYw,UCErZPJpHmLCsXs8ZWkAUupQ,UCplrIQtaPj6au60_f2-mOYw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@romeolopezherrarte799
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCpsKOkt5iWTbenzeuq7dsmQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCpsKOkt5iWTbenzeuq7dsmQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@inge_vergueta
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCr1emrogPKkKTs_WTtx71xg,UCErZPJpHmLCsXs8ZWkAUupQ,UCr1emrogPKkKTs_WTtx71xg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@domingopeneleu6457
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCrJn_rbo_ENAdeqneS-RmRw,UCErZPJpHmLCsXs8ZWkAUupQ,UCrJn_rbo_ENAdeqneS-RmRw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@josecarrera9623
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCsJJAvrVGupdmhOqgtDp8dg,UCErZPJpHmLCsXs8ZWkAUupQ,UCsJJAvrVGupdmhOqgtDp8dg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@nestorlorenzana1168
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCsSXdJct-nsS8DsABoEsaYA,UCErZPJpHmLCsXs8ZWkAUupQ,UCsSXdJct-nsS8DsABoEsaYA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@IvánPérez-j4j
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCsUCN0Yq_UyTvKjOJLmNrnQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCsUCN0Yq_UyTvKjOJLmNrnQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@moisesvaldez4043
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCsjs5Hp_r86x1xbK6FAeqaA,UCErZPJpHmLCsXs8ZWkAUupQ,UCsjs5Hp_r86x1xbK6FAeqaA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@alvaroesquivel563
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCtNfIBnc5S5DbbQj_yxgJTw,UCErZPJpHmLCsXs8ZWkAUupQ,UCtNfIBnc5S5DbbQj_yxgJTw,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@JosueRamirez-ey3ih
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCtUR3_CAiE7fCoZHM6cMfyQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCtUR3_CAiE7fCoZHM6cMfyQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@mdelcid01
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCueV9cTyTDwgQSec1x2dYgA,UCErZPJpHmLCsXs8ZWkAUupQ,UCueV9cTyTDwgQSec1x2dYgA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@fredydomingo7062
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCujPF2nBgsTD62nWE3lcpIg,UCErZPJpHmLCsXs8ZWkAUupQ,UCujPF2nBgsTD62nWE3lcpIg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@victorarturoruanobautista7588
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCut6b9S98nv84cVX89PmKzA,UCErZPJpHmLCsXs8ZWkAUupQ,UCut6b9S98nv84cVX89PmKzA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@yeniferaguirre4498
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCvApqeCbLod-wejtT4CcVuA,UCErZPJpHmLCsXs8ZWkAUupQ,UCvApqeCbLod-wejtT4CcVuA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@davidgaher9550
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCwO2SXr0ggzwg6QWWrr01nQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCwO2SXr0ggzwg6QWWrr01nQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@ricardofigueroa5720
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCwW2OFy95P7ZBkOPxWkpvYg,UCErZPJpHmLCsXs8ZWkAUupQ,UCwW2OFy95P7ZBkOPxWkpvYg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@TeresaLucero-b5o
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCwha8rxULYMVtNwZWeSkE1A,UCErZPJpHmLCsXs8ZWkAUupQ,UCwha8rxULYMVtNwZWeSkE1A,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@mariasamo8637
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCxff05WuyvwELNITi7bj7UA,UCErZPJpHmLCsXs8ZWkAUupQ,UCxff05WuyvwELNITi7bj7UA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@markoherrera
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCySYJU5kUh7X8gVt9la2ISA,UCErZPJpHmLCsXs8ZWkAUupQ,UCySYJU5kUh7X8gVt9la2ISA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@dantesarti4351
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCylqlpsh8ENNM1LqgQ1KbxA,UCErZPJpHmLCsXs8ZWkAUupQ,UCylqlpsh8ENNM1LqgQ1KbxA,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@Jel.Awesh.M
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCz3gu01bmjNv0DpRq-K3XYg,UCErZPJpHmLCsXs8ZWkAUupQ,UCz3gu01bmjNv0DpRq-K3XYg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@eusebiovasquez4385
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCzSfZlOVxBSs5ObD25ywxDQ,UCErZPJpHmLCsXs8ZWkAUupQ,UCzSfZlOVxBSs5ObD25ywxDQ,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@GilmarMaldonado-q9m
A:UCErZPJpHmLCsXs8ZWkAUupQ,A:UCzoL2l5H5eVlorWGH8AZfAg,UCErZPJpHmLCsXs8ZWkAUupQ,UCzoL2l5H5eVlorWGH8AZfAg,1,numero de videos compartidos por los dos autores,@dorisl.garciaroche7763,@jor77cas
A:UCFFrEmn6lPYiWyElpfzTy5Q,A:UCLh1Kde4_vI1sTZBkTNP7RQ,UCFFrEmn6lPYiWyElpfzTy5Q,UCLh1Kde4_vI1sTZBkTNP7RQ,1,numero de videos compartidos por los dos autores,@denilsonlopez4083,@JoelReynoso-d4r
A:UCFFrEmn6lPYiWyElpfzTy5Q,A:UCdFlugHJJa4l3YqWuNRmvXw,UCFFrEmn6lPYiWyElpfzTy5Q,UCdFlugHJJa4l3YqWuNRmvXw,1,numero de videos compartidos por los dos autores,@denilsonlopez4083,@MarcosCarillo-b1r
A:UCFFrEmn6lPYiWyElpfzTy5Q,A:UCfRqgt2O-vjzUDMZY_tnxQw,UCFFrEmn6lPYiWyElpfzTy5Q,UCfRqgt2O-vjzUDMZY_tnxQw,1,numero de videos compartidos por los dos autores,@denilsonlopez4083,@Williams-Garcia67E
A:UCFFrEmn6lPYiWyElpfzTy5Q,A:UCk4O-J1BhoqPmig1KLGJePA,UCFFrEmn6lPYiWyElpfzTy5Q,UCk4O-J1BhoqPmig1KLGJePA,1,numero de videos compartidos por los dos autores,@denilsonlopez4083,@lazarobarillas3575
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCGqKxQS-z3NZzZF-2w338AA,UCFOxCyF926Y9eHhMeVoWLzw,UCGqKxQS-z3NZzZF-2w338AA,1,numero de videos compartidos por los dos autores,@arielsarc09,@samuelaguilar529
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCHMQ_lDhibZ-XZ_3fo6oxwg,UCFOxCyF926Y9eHhMeVoWLzw,UCHMQ_lDhibZ-XZ_3fo6oxwg,1,numero de videos compartidos por los dos autores,@arielsarc09,@crislexrubi4387
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCIUhbSCy3-SGRe5UtqM4fzQ,UCFOxCyF926Y9eHhMeVoWLzw,UCIUhbSCy3-SGRe5UtqM4fzQ,1,numero de videos compartidos por los dos autores,@arielsarc09,@jeanmorales1677
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCIp19h9igblA2YKfSLPDAug,UCFOxCyF926Y9eHhMeVoWLzw,UCIp19h9igblA2YKfSLPDAug,1,numero de videos compartidos por los dos autores,@arielsarc09,@JoseReyes-rn6sh
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCRcSR3Lvn9DZAmJpVPANfZQ,UCFOxCyF926Y9eHhMeVoWLzw,UCRcSR3Lvn9DZAmJpVPANfZQ,1,numero de videos compartidos por los dos autores,@arielsarc09,@WalksandSuch
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCRznz9-N3Qc1w-qNdLSIY2Q,UCFOxCyF926Y9eHhMeVoWLzw,UCRznz9-N3Qc1w-qNdLSIY2Q,1,numero de videos compartidos por los dos autores,@arielsarc09,@jimmygomez724
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCSTAUWVc1_82DHYeqOsqEFA,UCFOxCyF926Y9eHhMeVoWLzw,UCSTAUWVc1_82DHYeqOsqEFA,1,numero de videos compartidos por los dos autores,@arielsarc09,@TheAlexX_C
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCXmrpc6Li0spcKxtS0Q_ptg,UCFOxCyF926Y9eHhMeVoWLzw,UCXmrpc6Li0spcKxtS0Q_ptg,1,numero de videos compartidos por los dos autores,@arielsarc09,@melvinperez6710
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCY7Hq7F9Lnucf-Yr6JkHZNw,UCFOxCyF926Y9eHhMeVoWLzw,UCY7Hq7F9Lnucf-Yr6JkHZNw,1,numero de videos compartidos por los dos autores,@arielsarc09,@maynorcalel1442
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UC_ljZ1hZXR9pzexFz87P5ZA,UCFOxCyF926Y9eHhMeVoWLzw,UC_ljZ1hZXR9pzexFz87P5ZA,1,numero de videos compartidos por los dos autores,@arielsarc09,@ChRiStOpHeR7969
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCaT6M2zp7X6r6Whd8Vv3kHQ,UCFOxCyF926Y9eHhMeVoWLzw,UCaT6M2zp7X6r6Whd8Vv3kHQ,1,numero de videos compartidos por los dos autores,@arielsarc09,@alexarcos8349
A:UCFOxCyF926Y9eHhMeVoWLzw,A:UCgLrWFdYitoP-b7-PxtUr-w,UCFOxCyF926Y9eHhMeVoWLzw,UCgLrWFdYitoP-b7-PxtUr-w,1,numero de videos compartidos por los dos autores,@arielsarc09,@zetag
