video_id,title,channel_id,channel_name,channel_handle_norm,category,source_query,source_group,view_count_final,publish_date,n_keywords,n_query_hits,description_len,video_url,n_comentarios_observados,n_autores_observados,n_me_gusta_observados,n_respuestas_observadas,tiene_comentarios_observados
1kSG-naIgqk,PRIMERA SEDE MIGRATORIA REGIONAL EN CHIQUIMULA,UCWYeiFUCO0SW6BxZ8aPxVTw,Vicepresidencia Guate,@VicepresidenciaGuate,Entertainment,@GobiernodelaRepublicadeGuatema,topic,48,2026-02-01T05:00:09-08:00,0,1,480,https://www.youtube.com/watch?v=1kSG-naIgqk,0,0,0,0,False
tg2QuZFdn4c,🔴 En Vivo |  Sesión Solemne de Consejo de Gobierno en Limón,UCLXHie0velori7_dqu8w_bQ,Presidencia de la República,@PresidenciadelaRepublicaCR,News & Politics,Gobierno de Guatemala,official_gov,15726,2026-08-31T13:08:28-07:00,0,1,59,https://www.youtube.com/watch?v=tg2QuZFdn4c,0,0,0,0,False
677N9cx_kKE,Carlos Pineda Seguridad I - Guatemala tiene solución | Ep. 2,UCInL6HZez6Qn8IHV8Achhxw,Carlos Pineda,@carlospinedaGT,People & Blogs,guatemala seguridad,topic,8568,2026-01-20T09:57:29-08:00,0,1,252,https://www.youtube.com/watch?v=677N9cx_kKE,0,0,0,0,False
kjwvEESqSHA,¿VALE la PENA VIAJAR de GUATEMALA a  XELA en BUS?  Descúbrelo,UCDfEVbDrimcKw5lfbps915g,De todo Gt,@detodogt,People & Blogs,guatemala transporte,topic,216172,2025-03-02T16:57:00-08:00,21,1,879,https://www.youtube.com/watch?v=kjwvEESqSHA,0,0,0,0,False
6y3KQmmg3Oc,Noticiero El Informativo. Nuestra semana de resultados.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,303,2026-08-24T10:58:38-07:00,0,1,55,https://www.youtube.com/watch?v=6y3KQmmg3Oc,0,0,0,0,False
6Wf0ItQUaDU,“Queremos generar 60 mil empleos”: Victorino Carranza revela el plan y las pérdidas de la Gremipe,UCoXuxT5_LclvcoCeFoS_iUw,Campus TV,@CampusTVHD,News & Politics,@quorumgt,topic,2,2026-09-01T15:07:04-07:00,0,1,514,https://www.youtube.com/watch?v=6Wf0ItQUaDU,0,0,0,0,False
6KlI_geqPOI,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,2301,2025-08-04T08:08:27-07:00,0,1,59,https://www.youtube.com/watch?v=6KlI_geqPOI,0,0,0,0,False
-E7OPOLjMug,BERNARDO ARÉVALO CALIFICA CAMBIO EN EL MP COMO EL FIN DE UNA ETAPA DE DETERIORO INSTITUCIONAL,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,@iDocumenta,People & Blogs,@GobiernodelaRepublicadeGuatema,topic,4,2026-05-13T16:00:03-07:00,0,1,390,https://www.youtube.com/watch?v=-E7OPOLjMug,0,0,0,0,False
rjFut_yJcr8,Ministro de CIV conversó sobre los retos  actuales de la infraestructura vial en Guatemala,UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,@miracanalantigua,News & Politics,Ministerio de Comunicaciones Guatemala,official_gov,800,2025-03-01T08:01:01-08:00,4,1,578,https://www.youtube.com/watch?v=rjFut_yJcr8,0,0,0,0,False
rSQKmOX1Tfc,TU VIDA VALE  PROVIAL  TIEMPO AZUL & PAOLA PÉRLOP,UCquHy3UnphbYGF62_j6W_yQ,Mosca Visión,@moscavision,Music,Provial Guatemala,official_gov,5262,2017-09-12T00:58:10-07:00,6,1,573,https://www.youtube.com/watch?v=rSQKmOX1Tfc,0,0,0,0,False
rQEb4el3Lok,"Policía Nacional Civil en busca de mareros, imitadores y colaboradores de grupos delictivos",UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,@PNCdeGuatemala,News & Politics,Policia Nacional Civil Guatemala,official_gov,9637,2023-05-31T09:58:36-07:00,0,1,0,https://www.youtube.com/watch?v=rQEb4el3Lok,0,0,0,0,False
rNpBtQXUMbE,PMT es ejemplo en Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,@MunicipalidaddeGuatemala-1551,News & Politics,PMT Guatemala,official_gov,3212,2013-02-11T06:28:20-08:00,48,1,153,https://www.youtube.com/watch?v=rNpBtQXUMbE,0,0,0,0,False
n31eyGuRKqo,El tráfico en Guatemala nos está enfermando - TanGente Salud Mental,UCGSQ821fpPy-yXL9mUmKbBg,TanGente Podcast,@TanGenteGT,People & Blogs,guatemala trafico,topic,932,2023-06-02T13:23:28-07:00,0,1,426,https://www.youtube.com/watch?v=n31eyGuRKqo,0,0,0,0,False
qFsSnnRdJBg,Avanza construcción de la Estrategia Nacional de Datos Abiertos,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,@mingobguate,News & Politics,Ministerio de Gobernacion Guatemala,official_gov,11,2026-08-26T08:00:10-07:00,4,1,64,https://www.youtube.com/watch?v=qFsSnnRdJBg,0,0,0,0,False
pNInRBsPbHE,Encuentro por el agua,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,@quorumgt,News & Politics,@quorumgt/videos,channel,185,2023-06-06T14:06:29-07:00,0,1,231,https://www.youtube.com/watch?v=pNInRBsPbHE,0,0,0,0,False
nv6wMdQ997Q,PMT en todo,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,@MunicipalidaddeGuatemala-1551,News & Politics,PMT Guatemala,official_gov,2107,2021-01-08T05:00:14-08:00,27,1,303,https://www.youtube.com/watch?v=nv6wMdQ997Q,0,0,0,0,False
nhhXiHI4rrw,Policía Nacional Civil participa en desfile del día del Ejército. #ProtegerYServir,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,@PNCdeGuatemala,News & Politics,Policia Nacional Civil Guatemala,official_gov,21534,2023-06-30T12:46:08-07:00,0,1,0,https://www.youtube.com/watch?v=nhhXiHI4rrw,0,0,0,0,False
ncOU7iZR5jY,Carlos Pineda y Andre Pozuelos | Seguridad II- Guatemala tiene solución | Ep. 3,UCInL6HZez6Qn8IHV8Achhxw,Carlos Pineda,@carlospinedaGT,People & Blogs,guatemala seguridad,topic,3279,2026-01-31T10:50:20-08:00,0,1,132,https://www.youtube.com/watch?v=ncOU7iZR5jY,0,0,0,0,False
nPbC8-Ebat4,Pareja de sicarios capturada tras ataque armado contra piloto de autobús,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,@PNCdeGuatemala,Science & Technology,Policia Nacional Civil Guatemala,official_gov,70537,2026-08-27T18:47:04-07:00,0,1,407,https://www.youtube.com/watch?v=nPbC8-Ebat4,0,0,0,0,False
nKJhNH86HGE,Se realiza taller de UNICEF sobre el plan de acción de la política pública contra la violencia sexua,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,@mingobguate,News & Politics,Ministerio de Gobernacion Guatemala,official_gov,7,2026-08-28T07:21:58-07:00,4,1,64,https://www.youtube.com/watch?v=nKJhNH86HGE,0,0,0,0,False
n4xHxJPNr78,🚫LOS FAMOSOS BUSES ESMERALDA los mas RÁPIDOS DE GUATEMALA 😱,UCDfEVbDrimcKw5lfbps915g,De todo Gt,@detodogt,People & Blogs,guatemala transporte,topic,3152619,2023-03-29T19:34:25-07:00,0,1,1433,https://www.youtube.com/watch?v=n4xHxJPNr78,0,0,0,0,False
qrdEegnTnaY,XVII Promoción de Brigadas PROVIAL,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,@ProvialOficial_CIV,People & Blogs,Provial Guatemala,official_gov,416,2022-06-23T13:27:30-07:00,0,1,182,https://www.youtube.com/watch?v=qrdEegnTnaY,0,0,0,0,False
OgOICSTSa7k,¡DÉJAME VIVIR! GUATEMALA INTENSIFICA LA LUCHA CONTRA LA CACERÍA ILEGAL DE FAUNA SILVESTRE,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,@iDocumenta,News & Politics,@GobiernodelaRepublicadeGuatema,topic,6,2026-08-10T19:28:53-07:00,0,1,406,https://www.youtube.com/watch?v=OgOICSTSa7k,0,0,0,0,False
OXf_VvvyIDw,Municipalidad de Guatemala 31/08/2026,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,@ConcejalesOposición,People & Blogs,Municipalidad de Guatemala,topic,28,2026-09-01T05:57:31-07:00,0,2,0,https://www.youtube.com/watch?v=OXf_VvvyIDw,0,0,0,0,False
O6gI0ooBM3E,¿Cómo es el tráfico en Guatemala? 56 días perdidos cada año y una emergencia nacional,UC8mJT9xUcwgEM1vaMaruysw,República TV,@República_tv,News & Politics,guatemala trafico,topic,16786,2026-03-23T14:07:01-07:00,0,1,1140,https://www.youtube.com/watch?v=O6gI0ooBM3E,0,0,0,0,False
NnKpTEfhWjI,✅ ASÍ es una EXHIBICION DE BUSES EN GUATEMALA,UCDfEVbDrimcKw5lfbps915g,De todo Gt,@detodogt,Travel & Events,guatemala transporte,topic,424874,2023-12-14T15:58:12-08:00,0,1,1502,https://www.youtube.com/watch?v=NnKpTEfhWjI,0,0,0,0,False
Nc_Iy0MriYw,🛑🛑Actualización PROVIAL🛑🛑,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,@ProvialOficial_CIV,News & Politics,Provial Guatemala,official_gov,179,2024-06-21T10:54:44-07:00,6,1,100,https://www.youtube.com/watch?v=Nc_Iy0MriYw,0,0,0,0,False
NcIcixCdQH4,PNC garantiza seguridad a turistas que visitan el colcán de Agua,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,@PNCdeGuatemala,Science & Technology,Policia Nacional Civil Guatemala,official_gov,7681,2026-08-29T17:32:47-07:00,0,1,407,https://www.youtube.com/watch?v=NcIcixCdQH4,0,0,0,0,False
NCvoO61aIfw,Ya casi! Así avanza el Aerómetro que cambiará el transporte en Guatemala,UCkXkEfAaEGxUaIT6TBBkwMw,One Life,@onelife5106,Entertainment,guatemala transporte,topic,26744,2026-07-24T15:48:12-07:00,31,1,1919,https://www.youtube.com/watch?v=NCvoO61aIfw,0,0,0,0,False
D4CEpAfkkPI,Policías arremeten contra agente de PMT en zona 10,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,@PrensaLibreOficial,News & Politics,PMT Guatemala,official_gov,79044,2013-04-12T08:39:31-07:00,10,1,256,https://www.youtube.com/watch?v=D4CEpAfkkPI,0,0,0,0,False
Mme4XikKnlc,Municipalidad anuncia 111 nuevos autobuses y 17 rutas para mejorar el transporte en la capital,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,@PrensaLibreOficial,News & Politics,guatemala transporte,topic,3146,2025-09-22T11:08:36-07:00,9,1,1071,https://www.youtube.com/watch?v=Mme4XikKnlc,0,0,0,0,False
Mh94uXZvCLo,DE LOS BOTS AL RECHAZO: CERIMEDO Y LA “GUERRILLA DE LAS REDES” | CAPÍTULO 3 DE 8,UCBDxkiJk5id4TIOa1FotGUA,La  Coma,@lacomanoticias,News & Politics,@quorumgt,topic,21,2026-08-31T17:33:11-07:00,15,1,1412,https://www.youtube.com/watch?v=Mh94uXZvCLo,0,0,0,0,False
MdIa2Dtj77I,"Consejos para tu viaje a Guatemala: hospedaje, telefonía, transporte y más!   ✈️ 🇬🇹",UCZyaNecz9ugVReNcNfXXurA,Aventuras de una programadora,@soymildredsilva,People & Blogs,guatemala transporte,topic,134775,2023-05-11T17:45:00-07:00,0,1,349,https://www.youtube.com/watch?v=MdIa2Dtj77I,0,0,0,0,False
MRJ9mKnXR9M,Labor de la PMT es honesta aseguran vecinos,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,@MunicipalidaddeGuatemala-1551,People & Blogs,PMT Guatemala,official_gov,1075,2010-01-27T14:53:36-08:00,3,1,168,https://www.youtube.com/watch?v=MRJ9mKnXR9M,0,0,0,0,False
MMECHN8SFNw,"Noticiero en Directo 1 pm, 27 de Agosto de 2026",UCdSVqHGHzyMTXSafUHY-e-w,Noticiero Guatevisión 13 Hrs.,@GuatevisionNoticiero,News & Politics,guatemala noticias,topic,4838,2026-08-28T10:35:09-07:00,7,1,164,https://www.youtube.com/watch?v=MMECHN8SFNw,0,0,0,0,False
LqY_vAsa4PY,“Guatemala: Una historia escrita con corrupción”,UCBQ9OCZNvmC--OH_e-qGGiA,PFNSE MEDIA,@PFNSEMEDIA,News & Politics,guatemala politica,topic,2291,2025-08-26T19:00:32-07:00,4,1,220,https://www.youtube.com/watch?v=LqY_vAsa4PY,0,0,0,0,False
LeN6wpNIB-4,GUATEMALA RECIBE 135 NICARAGUENESES LIBERADOS POR ORTEGA,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,@iDocumenta,People & Blogs,@GobiernodelaRepublicadeGuatema,topic,28,2024-09-06T11:01:37-07:00,0,1,469,https://www.youtube.com/watch?v=LeN6wpNIB-4,0,0,0,0,False
LRzZy8xBrjA,Conferencia de prensa ante el incremento de los combustibles.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de Guatemala,official_gov,670,2026-07-24T15:11:33-07:00,0,1,61,https://www.youtube.com/watch?v=LRzZy8xBrjA,0,0,0,0,False
N1QkRu38BFE,¡YA CAYÓ ALITO MORENO! ALERTA LO DESTITUYEN DIPUTADOS VOTAN PARA SACARLO DEL SENADO! CLAUDIA INFORMA,UC2EbdGoJZwR_WvkmB0i4rMg,Alexis Burelo,@alexisburelo,News & Politics,@GobiernodelaRepublicadeGuatema,topic,15747,2026-08-31T20:13:11-07:00,0,1,167,https://www.youtube.com/watch?v=N1QkRu38BFE,0,0,0,0,False
TSID63-IC3Y,Operativo Relámpago de -PROVIAL - DGT - DIACO -  en 41 Calle Zona 8 de la ciudad Capital.,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,@ProvialOficial_CIV,People & Blogs,Provial Guatemala,official_gov,332,2022-12-21T08:21:20-08:00,0,1,836,https://www.youtube.com/watch?v=TSID63-IC3Y,0,0,0,0,False
THY2YBne3QE,"Los ALUCINANTES autobuses de Guatemala | ""Burras""",UCECJDeK0MNapZbpaOzxrUPA,Luisito Comunica,@luisitocomunica,Comedy,guatemala transporte,topic,8190449,2019-07-31T14:00:02-07:00,17,1,523,https://www.youtube.com/watch?v=THY2YBne3QE,0,0,0,0,False
SryjaiL2B4Q,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,@dcaguatemala,News & Politics,Gobierno de Guatemala,official_gov,352,2026-06-16T00:41:24-07:00,0,1,57,https://www.youtube.com/watch?v=SryjaiL2B4Q,0,0,0,0,False
lAsODhYGcTE,Gobierno busca a toda costa sacar a Consuelo Porras,UCzPhFkpD8lwvlX8nGpJqdUw,Noticias VR,@noticiasvr,People & Blogs,@GobiernodelaRepublicadeGuatema,topic,3,2024-04-08T16:33:43-07:00,0,1,258,https://www.youtube.com/watch?v=lAsODhYGcTE,0,0,0,0,False
Rk-3ks9mh3o,CIV ✔️ garantiza transparencia 🔍 y rendición de cuentas📝,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,@CIV_Guatemala,News & Politics,Ministerio de Comunicaciones Guatemala,official_gov,21,2024-07-09T11:35:29-07:00,0,1,345,https://www.youtube.com/watch?v=Rk-3ks9mh3o,0,0,0,0,False
RjG-y7Y2-k4,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,@dcaguatemala,News & Politics,Gobierno de Guatemala,topic,239,2026-04-21T00:14:15-07:00,0,1,57,https://www.youtube.com/watch?v=RjG-y7Y2-k4,0,0,0,0,False
RIpKKQh26cg,Ejército de Guatemala descubre túnel para fuga masiva en penal de Pavón,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,@TN23TodoNoticias,News & Politics,guatemala noticias,topic,29782,2026-08-26T16:00:06-07:00,15,1,771,https://www.youtube.com/watch?v=RIpKKQh26cg,0,0,0,0,False
R-fRv_WoZOE,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,1284,2025-11-10T19:48:09-08:00,0,1,59,https://www.youtube.com/watch?v=R-fRv_WoZOE,0,0,0,0,False
On7jqOm1bpg,🌟Seguimos avanzando🌱,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,@CIV_Guatemala,News & Politics,Ministerio de Comunicaciones Guatemala,official_gov,10,2025-01-10T11:58:03-08:00,0,1,254,https://www.youtube.com/watch?v=On7jqOm1bpg,0,0,0,0,False
QUG4etpjgos,Guatemala Habla sobre la seguridad en el país,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,@dcaguatemala,News & Politics,guatemala seguridad,topic,35,2024-08-09T16:45:29-07:00,8,1,118,https://www.youtube.com/watch?v=QUG4etpjgos,0,0,0,0,False
Q7nhEeibBK4,Desfile navideño 2024  -   @MunicipalidaddeGuatemala-1551,UCbKjY2f2sGaghyrIeqjZvmg,ALIS MOLINA CREA,@ALISMOLINACREA,Entertainment,@MunicipalidaddeGuatemala-1551,topic,255,2024-11-19T19:32:49-08:00,0,1,371,https://www.youtube.com/watch?v=Q7nhEeibBK4,0,0,0,0,False
Q7j1OUxkn9w,Dañan puerta del área de parqueo del Congreso,UCmoP9Lvc92Bsl4Vu90kv9GQ,InfoGT Noticias,@infogtnoticias1325,People & Blogs,@quorumgt,topic,4725,2021-10-19T15:05:30-07:00,0,1,166,https://www.youtube.com/watch?v=Q7j1OUxkn9w,0,0,0,0,False
Q-MNTYsZgk4,¿Qué ha pasado con la contaminación del aire?,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,@quorumgt,News & Politics,@quorumgt/videos,channel,45,2025-07-28T08:10:17-07:00,0,1,252,https://www.youtube.com/watch?v=Q-MNTYsZgk4,0,0,0,0,False
Pg1qw0KJI4E,"Surgen detalles de la masacre en Boca del Monte: madre de un bombero e influencer, entre víctimas",UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,@PrensaLibreOficial,News & Politics,guatemala noticias,topic,20503,2026-07-26T20:21:50-07:00,4,1,652,https://www.youtube.com/watch?v=Pg1qw0KJI4E,0,0,0,0,False
PMaSDoG0H1U,¿Adiós al tráfico? Así es la nueva carretera Radial 6 para Guatemala,UCMJ_FUWKr7PyXfvY55BdGZg,La Red 1061,@laredguatemala,News & Politics,guatemala trafico,topic,60,2026-08-19T10:38:21-07:00,6,1,1136,https://www.youtube.com/watch?v=PMaSDoG0H1U,0,0,0,0,False
Oztw_Hta52I,TRAFICO EN GUATEMALA,UC6ZUGqkstVjgNPvxtb90d8A,CHAPINISIMO,@angelvasquez7611,Entertainment,guatemala trafico,topic,2326,2021-07-27T10:07:43-07:00,0,1,57,https://www.youtube.com/watch?v=Oztw_Hta52I,0,0,0,0,False
Oy6sKBhduu4,"Realizan Reunión Ordinaria de #CODEDE, 25 de febrero 2025.",UC_ONTY8RI6b-VqB-dhQ5qBQ,Camarita Castro GT,@camaritacastrogt,People & Blogs,@GobiernodelaRepublicadeGuatema,topic,84,2025-02-25T23:18:35-08:00,0,1,175,https://www.youtube.com/watch?v=Oy6sKBhduu4,0,0,0,0,False
Qc_oHqe4Cjc,QUÉ GUARDAS EN LA CINTURA?  🔫🥕🥓🐷🤔@lilyvlogs6899 @ElJuanete1987 @Soychap1n @SimplementeFlori,UCzwR2o8LFAgAMfO0KIcFh0A,CANALES ROBOS Y MENTIRAS 💰🧐,@robosymentiras,People & Blogs,@GobiernodelaRepublicadeGuatema,topic,2166,2025-10-24T13:25:04-07:00,27,1,1273,https://www.youtube.com/watch?v=Qc_oHqe4Cjc,0,0,0,0,False
G2u4Rbq7zU4,Arévalo anuncia nueva cárcel de máxima seguridad en Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,@TN23TodoNoticias,News & Politics,guatemala seguridad,topic,6327,2025-10-15T18:15:03-07:00,7,1,79,https://www.youtube.com/watch?v=G2u4Rbq7zU4,0,0,0,0,False
FuTz67jS7m0,124 nuevos brigadas refuerzan la seguridad vial en Guatemala,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,@ProvialOficial_CIV,Education,Provial Guatemala,official_gov,45,2026-01-06T15:24:15-08:00,0,1,823,https://www.youtube.com/watch?v=FuTz67jS7m0,0,0,0,0,False
Fb2Ccfq5S9w,Reo y su esposa fueron asesinados dentro del Preventivo de zona 18,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,@TN23TodoNoticias,News & Politics,guatemala noticias,topic,15431,2026-08-02T21:00:25-07:00,6,1,256,https://www.youtube.com/watch?v=Fb2Ccfq5S9w,0,0,0,0,False
Fapc1-8m5Zc,Municipalidad de Guatemala 21/11/2025,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,@ConcejalesOposición,People & Blogs,@MunicipalidaddeGuatemala-1551,topic,282,2025-11-21T16:02:43-08:00,0,1,0,https://www.youtube.com/watch?v=Fapc1-8m5Zc,0,0,0,0,False
FU5zLTb4inc,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,@dcaguatemala,News & Politics,Gobierno de Guatemala,topic,549,2026-04-13T20:32:05-07:00,0,1,47,https://www.youtube.com/watch?v=FU5zLTb4inc,0,0,0,0,False
FQP4JTo9ShA,Rafael Carrera y el nacimiento de Guatemala,UCvegRo82EipXUzAHQXZmr4A,MundoHistoria,@MundoHistoriaTV,Education,Gobierno de la República de Guatemala,topic,1420,2025-12-14T07:00:00-08:00,7,1,1000,https://www.youtube.com/watch?v=FQP4JTo9ShA,0,0,0,0,False
FEc1BCuBiDg,¡Estamos con ustedes!,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,@MunicipalidaddeGuatemala-1551,News & Politics,@MunicipalidaddeGuatemala-1551,topic,1562,2012-11-09T05:36:43-08:00,28,1,301,https://www.youtube.com/watch?v=FEc1BCuBiDg,0,0,0,0,False
F72Rdq5crG4,Cambios en el Ministerio de Comunicaciones: Salen Lizzette Benítez y Adrián Zapata Alamilla,UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,@miracanalantigua,News & Politics,Ministerio de Comunicaciones Guatemala,official_gov,1441,2024-10-17T17:31:06-07:00,4,1,648,https://www.youtube.com/watch?v=F72Rdq5crG4,0,0,0,0,False
KkNQhX_kg8A,🇬🇹HISTORIA de GUATEMALA en 17 minutos🇬🇹 - El Mapa de Sebas,UCVbOEcs6RMxXXX3WWNtl_Fw,El Mapa de Sebas,@ElMapadeSebas,Education,guatemala politica,topic,749356,2019-11-15T17:53:51-08:00,33,1,602,https://www.youtube.com/watch?v=KkNQhX_kg8A,0,0,0,0,False
EQDcEgFpXCk,Guatemala: Gobierno refuerza lucha contra las pandillas en medio de crisis de seguridad,UCUdOoVWuWmgo1wByzcsyKDQ,FRANCE 24 Español,@France24_es,News & Politics,guatemala seguridad,topic,5459,2026-05-28T14:23:29-07:00,5,1,866,https://www.youtube.com/watch?v=EQDcEgFpXCk,0,0,0,0,False
ELhvo8YnYnI,Insivumeh prevé lluvias fuertes por dos ondas del este,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,@TN23TodoNoticias,News & Politics,guatemala lluvias,topic,5182,2026-08-17T17:00:20-07:00,11,1,68,https://www.youtube.com/watch?v=ELhvo8YnYnI,0,0,0,0,False
EGfy1BxGLIk,Colabore con las medidas de la PMT,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,@MunicipalidaddeGuatemala-1551,Education,PMT Guatemala,official_gov,1437,2011-01-28T15:15:16-08:00,8,1,167,https://www.youtube.com/watch?v=EGfy1BxGLIk,0,0,0,0,False
DkxSkQipYwo,PRESIDENTE BERNARDO ARÉVALO PARTICIPA EN EL ACTO CONMEMORATIVO DEL DÍA DEL EJÉRCITO,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,@iDocumenta,News & Politics,@GobiernodelaRepublicadeGuatema,topic,66,2026-07-02T18:48:47-07:00,0,1,359,https://www.youtube.com/watch?v=DkxSkQipYwo,0,0,0,0,False
DX5eT-hVU8Q,250 años Ciudad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,@MunicipalidaddeGuatemala-1551,News & Politics,Municipalidad de Guatemala,official_gov,491,2026-01-11T14:14:18-08:00,0,1,182,https://www.youtube.com/watch?v=DX5eT-hVU8Q,0,0,0,0,False
DMAKF8n0XJs,Guatemala TV • ID (2024-2026),UC7G_DpDtzHv0wbGJvvFCrNg,Mdpls²,@mdpls2,Film & Animation,@GobiernodelaRepublicadeGuatema,topic,367,2024-05-05T20:52:04-07:00,0,1,437,https://www.youtube.com/watch?v=DMAKF8n0XJs,0,0,0,0,False
DC1_qrLUvHI,Municipalidad de Guatemala 26/08/2026,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,@ConcejalesOposición,People & Blogs,Municipalidad de Guatemala,topic,49,2026-08-26T17:02:16-07:00,0,1,0,https://www.youtube.com/watch?v=DC1_qrLUvHI,0,0,0,0,False
DBvMeKT4gzo,La Familia MÁS RICA de GUATEMALA… Ni la Guerra les Quitó el Trono y Hoy son DUEÑOS de tu CERVEZA,UCP1YKuLnn1WhzrkxCv1LILQ,Fortuna Latina,@fortunalatinaoficial,People & Blogs,guatemala noticias,topic,58881,2026-08-28T15:07:29-07:00,19,1,1220,https://www.youtube.com/watch?v=DBvMeKT4gzo,0,0,0,0,False
EZfm-05qtWo,Municipalidad de Guatemala prepara plan de actividades en Semana Santa 2023,UCFu4dCls6GPdTvgIeE9wjOA,Cucurucho en Guatemala,@CucuruchoenGuatemala,People & Blogs,@MunicipalidaddeGuatemala-1551,topic,128,2023-03-24T10:50:24-07:00,5,1,236,https://www.youtube.com/watch?v=EZfm-05qtWo,0,0,0,0,False
KWCyMd4dxkY,Recorrido de los 21K BAM de la Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,@MunicipalidaddeGuatemala-1551,News & Politics,Municipalidad de Guatemala,official_gov,13077,2017-07-27T15:37:42-07:00,45,1,119,https://www.youtube.com/watch?v=KWCyMd4dxkY,0,0,0,0,False
KIO6wIJXYY0,"Se tiene que cambiar el sistema electoral en Guatemala, asegura exfiscal",UC_lEiu6917IJz03TnntWUaQ,CNN en Español,@cnnee,News & Politics,guatemala politica,topic,16830,2026-02-14T10:30:06-08:00,7,1,1158,https://www.youtube.com/watch?v=KIO6wIJXYY0,0,0,0,0,False
K50uijsHnAM,Informe desde Ciudad de Guatemala: crisis de seguridad tras ataques contra la Policía,UCUdOoVWuWmgo1wByzcsyKDQ,FRANCE 24 Español,@France24_es,News & Politics,guatemala seguridad,topic,135249,2026-01-18T17:33:25-08:00,7,1,1004,https://www.youtube.com/watch?v=K50uijsHnAM,0,0,0,0,False
