source,target,source_type,target_type,source_raw_id,target_raw_id,weight,significado_peso,me_gusta_en_esos_comentarios,respuestas_recibidas_en_esos_comentarios,comment_ids,source_label,target_label
A:UCgGqw4aqMdMVSGkKiMgrJRQ,V:6W4u8sGEnGM,author,video,UCgGqw4aqMdMVSGkKiMgrJRQ,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,0,0,UgzVsPOuFAogocL8wKB4AaABAg,@pattyfigueroa5609,Inician los trabajos de recuperación del Puente Belice II.
A:UCgJNFj5dnxXpcMvmuhZDPxA,V:j43HgwYFKfk,author,video,UCgJNFj5dnxXpcMvmuhZDPxA,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,1,0,Ugy_6i8lJAd2eVIRNjx4AaABAg,@NataliaRodriguez-rx5mr,La cooptación de Walter Mazariegos en la USAC
A:UCgLrWFdYitoP-b7-PxtUr-w,V:lj983NWyAQY,author,video,UCgLrWFdYitoP-b7-PxtUr-w,lj983NWyAQY,1,numero de comentarios observados del autor en el video,405,3,UgysqnYM0p-_jyWisMJ4AaABAg,@zetag,Plan 2032 Ciudad de Guatemala
A:UCgLurCo-e019HGODcjXHWCw,V:lj983NWyAQY,author,video,UCgLurCo-e019HGODcjXHWCw,lj983NWyAQY,1,numero de comentarios observados del autor en el video,2,0,Ugw3gnUvLp6AqO0_odt4AaABAg,@perritojuega1,Plan 2032 Ciudad de Guatemala
A:UCgQJgI9vu1FI2dnC9mrFthw,V:PjmxCj-a9Hg,author,video,UCgQJgI9vu1FI2dnC9mrFthw,PjmxCj-a9Hg,1,numero de comentarios observados del autor en el video,2,0,UgzpdnDQDBV6UZ96GZh4AaABAg,@srms70,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt
A:UCgQw_Sbq3ugruDUKsq1e0-A,V:j43HgwYFKfk,author,video,UCgQw_Sbq3ugruDUKsq1e0-A,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,0,0,Ugwqsca_nj4eGguiyTJ4AaABAg,@marlenareano-h4t,La cooptación de Walter Mazariegos en la USAC
A:UCgvw7xIdGFupzpt1Y_BFkEA,V:n8iP75gIpmw,author,video,UCgvw7xIdGFupzpt1Y_BFkEA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,1,0,UgwKjHT5lyjLiqR9ym94AaABAg,@fredygarcia9151,Qué rico come tu diputado
A:UChT7pzGytNd92Nmvi-zuWog,V:yLZS3JiEBg8,author,video,UChT7pzGytNd92Nmvi-zuWog,yLZS3JiEBg8,1,numero de comentarios observados del autor en el video,1,0,UgyzKNq94Z4Y2GSth514AaABAg,@sparkvalkov,Arroz con pollo a la MONOPOLIO
A:UChZknRmJkeGeQk0-mQuhDOg,V:n8iP75gIpmw,author,video,UChZknRmJkeGeQk0-mQuhDOg,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,1,0,Ugyzgy-Lqlq6CTb4GPB4AaABAg,@OdilioRodríguez-c5w,Qué rico come tu diputado
A:UCheEJ5GZuIvV0fj-nXyVwXw,V:6W4u8sGEnGM,author,video,UCheEJ5GZuIvV0fj-nXyVwXw,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,0,0,Ugwije36G_n35mshRfp4AaABAg,@rosaoliva9389,Inician los trabajos de recuperación del Puente Belice II.
A:UChep9kVb5gQmpodEEl10Xlg,V:n8iP75gIpmw,author,video,UChep9kVb5gQmpodEEl10Xlg,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,Ugxbz7-04jLwadBMK_p4AaABAg,@carlosaguilar-kz7ml,Qué rico come tu diputado
A:UChgkn5Jt5tWKYMoEOuCjz3Q,V:n8iP75gIpmw,author,video,UChgkn5Jt5tWKYMoEOuCjz3Q,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,2,0,UgwTyYcT2aNvGA5DK4J4AaABAg,@pablochitay46,Qué rico come tu diputado
A:UChyps3dqY-VY1_wLeq-2lhw,V:6W4u8sGEnGM,author,video,UChyps3dqY-VY1_wLeq-2lhw,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,14,1,UgzMXsCXt9Lh-tk3fZd4AaABAg,@maydamorales4395,Inician los trabajos de recuperación del Puente Belice II.
A:UCi-vPdnpQreC7BkFs40mJGA,V:lj983NWyAQY,author,video,UCi-vPdnpQreC7BkFs40mJGA,lj983NWyAQY,1,numero de comentarios observados del autor en el video,35,0,Ugzs8eXa8mdQ8wlS4FZ4AaABAg,@bryansicasales4280,Plan 2032 Ciudad de Guatemala
A:UCiC-Jn7wdgyQV4_Urk0DkWQ,V:j43HgwYFKfk,author,video,UCiC-Jn7wdgyQV4_Urk0DkWQ,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,1,0,UgwUZL4XYbr2lbEi1r94AaABAg,@pedroros6358,La cooptación de Walter Mazariegos en la USAC
A:UCiGRBf2RNF0WRKhRVT7zFoA,V:n8iP75gIpmw,author,video,UCiGRBf2RNF0WRKhRVT7zFoA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,UgyEM7_iOGkWV0SbNuB4AaABAg,@edwinavila4876,Qué rico come tu diputado
A:UCiMythXHsw7eQEMykCdmMUA,V:n8iP75gIpmw,author,video,UCiMythXHsw7eQEMykCdmMUA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,2,0,UgzXDN6uNEworKy3uqZ4AaABAg,@JavierBecerra-h6x,Qué rico come tu diputado
A:UCiOZX__1gahg1ypIj0_XG_w,V:6W4u8sGEnGM,author,video,UCiOZX__1gahg1ypIj0_XG_w,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,1,0,UgwMfCTNaiukOxMqfON4AaABAg,@mariogonzalezorellana8956,Inician los trabajos de recuperación del Puente Belice II.
A:UCipetjeiWj4CZB6EbyYziZg,V:n8iP75gIpmw,author,video,UCipetjeiWj4CZB6EbyYziZg,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,Ugy7-QbaMzLjAO_vJMB4AaABAg,@OseasSamayoa-ol5rz,Qué rico come tu diputado
A:UCj-LL25XJnjxepPKCc3NGog,V:n8iP75gIpmw,author,video,UCj-LL25XJnjxepPKCc3NGog,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,1,0,UgxHqBlwo8Dpvv-2P5d4AaABAg,@anaaguirre8985,Qué rico come tu diputado
A:UCjJf-AJKRFFWtiN-CSwkDmA,V:ndAZjHqzzT8,author,video,UCjJf-AJKRFFWtiN-CSwkDmA,ndAZjHqzzT8,1,numero de comentarios observados del autor en el video,0,0,UgzU2eLo006-Cz6rYLZ4AaABAg,@2jose82,Internet: escoger el menos malo
A:UCjSKM9j0Q7HLDr1hD6D-TUw,V:n8iP75gIpmw,author,video,UCjSKM9j0Q7HLDr1hD6D-TUw,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,2,0,UgzlqevYeQWpdUl_KON4AaABAg,@josehidalgo4875,Qué rico come tu diputado
A:UCjZgFEowMBrsjodqfovzdKw,V:06mFNPU0aB8,author,video,UCjZgFEowMBrsjodqfovzdKw,06mFNPU0aB8,1,numero de comentarios observados del autor en el video,0,0,UgyHHYcKhbzXr6xEjth4AaABAg,@franciscoflores3120,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto
A:UCjZgFEowMBrsjodqfovzdKw,V:6W4u8sGEnGM,author,video,UCjZgFEowMBrsjodqfovzdKw,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,0,0,UgwnCwptihjhFCfQK_l4AaABAg,@franciscoflores3120,Inician los trabajos de recuperación del Puente Belice II.
A:UCjmPuazZJzscrwvk0QR9RVw,V:n8iP75gIpmw,author,video,UCjmPuazZJzscrwvk0QR9RVw,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,2,0,Ugy6y6DL1AgyNzNpfMZ4AaABAg,@mynorrodas8591,Qué rico come tu diputado
A:UCk4O-J1BhoqPmig1KLGJePA,V:is3Mk5oC19g,author,video,UCk4O-J1BhoqPmig1KLGJePA,is3Mk5oC19g,1,numero de comentarios observados del autor en el video,0,0,UgyvMO5z1LjtvyRIIxd4AaABAg,@lazarobarillas3575,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu
A:UCkVtmkK07b2zaVVNssX4lOg,V:j43HgwYFKfk,author,video,UCkVtmkK07b2zaVVNssX4lOg,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,0,0,UgwIBBqN6fh6MURkwkN4AaABAg,@HectorElias-u2l,La cooptación de Walter Mazariegos en la USAC
A:UCkbsS_3D-pvg1iHOld9uvIg,V:j43HgwYFKfk,author,video,UCkbsS_3D-pvg1iHOld9uvIg,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,0,0,Ugw0xgUc2ISpBr5_T654AaABAg,@gonzalo6075,La cooptación de Walter Mazariegos en la USAC
A:UCkxdJ_yGN2gghOMo2ybQtXQ,V:yLZS3JiEBg8,author,video,UCkxdJ_yGN2gghOMo2ybQtXQ,yLZS3JiEBg8,1,numero de comentarios observados del autor en el video,1,0,UgwmvtMMEFg5rWbrmtV4AaABAg,@11223344An,Arroz con pollo a la MONOPOLIO
A:UCl0ekS9Tt0jJGtOEM18S63w,V:n8iP75gIpmw,author,video,UCl0ekS9Tt0jJGtOEM18S63w,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,Ugz2Y0LOPaJfoV8R01d4AaABAg,@monkchapin,Qué rico come tu diputado
A:UCld2stqxaVSk0QdGncM224A,V:TT4qJ5FXHYE,author,video,UCld2stqxaVSk0QdGncM224A,TT4qJ5FXHYE,1,numero de comentarios observados del autor en el video,4,0,UgwO8kzHC551ofxNYCV4AaABAg,@sarahernandez3873,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres."
A:UClhMWQ7XKWywYvbRnuf8QsA,V:j43HgwYFKfk,author,video,UClhMWQ7XKWywYvbRnuf8QsA,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,0,0,Ugz8fJcHTKHoEWJPwWt4AaABAg,@EcPerez-zz9oh,La cooptación de Walter Mazariegos en la USAC
A:UCljDbleJul41G1TzOjOZAVA,V:n8iP75gIpmw,author,video,UCljDbleJul41G1TzOjOZAVA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,1,0,UgxVUS-jkZU2DAjmNjR4AaABAg,@hectorcarranza3777,Qué rico come tu diputado
A:UClqA491Xa5fQcXcJJa-vTWw,V:j43HgwYFKfk,author,video,UClqA491Xa5fQcXcJJa-vTWw,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,0,0,Ugy4JA9MR8l_gkTNgWh4AaABAg,@AndresLemus-k2d,La cooptación de Walter Mazariegos en la USAC
A:UClsrFGJKWPxxw7MiaEdKLXw,V:PjmxCj-a9Hg,author,video,UClsrFGJKWPxxw7MiaEdKLXw,PjmxCj-a9Hg,1,numero de comentarios observados del autor en el video,3,2,UgyC45vItnUiq1QrUtd4AaABAg,@ericapaz5406,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt
A:UCmjppp6ujz3SAnULvP3sZMw,V:n8iP75gIpmw,author,video,UCmjppp6ujz3SAnULvP3sZMw,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,UgwcF8V3__81jxC8Eh14AaABAg,@marcomendez7509,Qué rico come tu diputado
A:UCmvOgzmmXbjUthHy-WJ52hQ,V:n8iP75gIpmw,author,video,UCmvOgzmmXbjUthHy-WJ52hQ,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,1,0,UgzOYjc2Ii04ZArW7vF4AaABAg,@mariorodas593,Qué rico come tu diputado
A:UCnU8wO1OurAmGstDw6VGjgQ,V:ndAZjHqzzT8,author,video,UCnU8wO1OurAmGstDw6VGjgQ,ndAZjHqzzT8,1,numero de comentarios observados del autor en el video,0,0,Ugy_hCCLd8GwWbnIbsd4AaABAg,@cmorera21,Internet: escoger el menos malo
A:UColMq7LmaoY3MT6aIDGrGvA,V:j43HgwYFKfk,author,video,UColMq7LmaoY3MT6aIDGrGvA,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,0,0,UgxCKgaQSm13r2z9hFd4AaABAg,@quijotachapina1,La cooptación de Walter Mazariegos en la USAC
A:UCozFYHN0e_-vlQbX3wQGOug,V:OkXlHx0hx-8,author,video,UCozFYHN0e_-vlQbX3wQGOug,OkXlHx0hx-8,1,numero de comentarios observados del autor en el video,5,2,UgxiEgXuexKPtHEwAQJ4AaABAg,@jesusguzman2321,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo
A:UCp4iw5_5SmV9VGTFSNVGOmQ,V:n8iP75gIpmw,author,video,UCp4iw5_5SmV9VGTFSNVGOmQ,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,UgykKTDDGdoiNQIuYJd4AaABAg,@CARLOSSTREMS51,Qué rico come tu diputado
A:UCpIdtvoFHVLGASGB5ySqIEA,V:n8iP75gIpmw,author,video,UCpIdtvoFHVLGASGB5ySqIEA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,1,0,UgwPCZZx2gI444cg2AV4AaABAg,@VidalVillatoro-p4w,Qué rico come tu diputado
A:UCp_dAUfv8i3LW3zWc24dLaQ,V:OkXlHx0hx-8,author,video,UCp_dAUfv8i3LW3zWc24dLaQ,OkXlHx0hx-8,1,numero de comentarios observados del autor en el video,1,0,UgyQQbXS_Q_JYcSefap4AaABAg,@MarioCortez-o6v,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo
A:UCpe5jW3MIqkgTJ-PgkzvM6Q,V:j43HgwYFKfk,author,video,UCpe5jW3MIqkgTJ-PgkzvM6Q,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,1,0,UgxvgdNqovIhqUZDxUx4AaABAg,@carloslam5333,La cooptación de Walter Mazariegos en la USAC
A:UCpl8rF8uv_8uui-QRvuJaRA,V:n8iP75gIpmw,author,video,UCpl8rF8uv_8uui-QRvuJaRA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,Ugz8BbgcucTeHAjfvqJ4AaABAg,@SergioGarcia-z9c,Qué rico come tu diputado
A:UCplrIQtaPj6au60_f2-mOYw,V:n8iP75gIpmw,author,video,UCplrIQtaPj6au60_f2-mOYw,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,UgxE_8DGgJmaHaV_WLJ4AaABAg,@romeolopezherrarte799,Qué rico come tu diputado
A:UCpsKOkt5iWTbenzeuq7dsmQ,V:j43HgwYFKfk,author,video,UCpsKOkt5iWTbenzeuq7dsmQ,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,2,0,UgxoLjEjkngSVGZvO1N4AaABAg,@inge_vergueta,La cooptación de Walter Mazariegos en la USAC
A:UCpsKOkt5iWTbenzeuq7dsmQ,V:n8iP75gIpmw,author,video,UCpsKOkt5iWTbenzeuq7dsmQ,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,1,0,UgyVLVHQ4zNBKTTDxtp4AaABAg,@inge_vergueta,Qué rico come tu diputado
A:UCpsKOkt5iWTbenzeuq7dsmQ,V:ndAZjHqzzT8,author,video,UCpsKOkt5iWTbenzeuq7dsmQ,ndAZjHqzzT8,1,numero de comentarios observados del autor en el video,1,0,UgxK5IJwWigmJ56Xp7p4AaABAg,@inge_vergueta,Internet: escoger el menos malo
A:UCq3mDTTRZnUybct5M9OSXbg,V:06mFNPU0aB8,author,video,UCq3mDTTRZnUybct5M9OSXbg,06mFNPU0aB8,1,numero de comentarios observados del autor en el video,1,0,UgyCFEFtEmhDbi91yCF4AaABAg,@MacoMorales-i2i2d,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto
A:UCqCrvuoJpC-aVb0f4logQRQ,V:j43HgwYFKfk,author,video,UCqCrvuoJpC-aVb0f4logQRQ,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,0,0,UgwNvErOoJ_qRYF6TB94AaABAg,@Lyrics_GT,La cooptación de Walter Mazariegos en la USAC
A:UCqilIa8r7iek5sGYg_q6ofA,V:lj983NWyAQY,author,video,UCqilIa8r7iek5sGYg_q6ofA,lj983NWyAQY,1,numero de comentarios observados del autor en el video,52,1,UgxuO_1lX_-jTQfAzZx4AaABAg,@rolandojuchuna484,Plan 2032 Ciudad de Guatemala
A:UCql1n3Ey6ULMSOACjMe-fxQ,V:6W4u8sGEnGM,author,video,UCql1n3Ey6ULMSOACjMe-fxQ,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,6,7,UgxEsAK7q3l34wFdZ414AaABAg,@RolandoGonzalez-o7g,Inician los trabajos de recuperación del Puente Belice II.
A:UCr1emrogPKkKTs_WTtx71xg,V:n8iP75gIpmw,author,video,UCr1emrogPKkKTs_WTtx71xg,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,Ugzin8yr1Zz1k47GsSp4AaABAg,@domingopeneleu6457,Qué rico come tu diputado
A:UCrqXyRsg-_hTosURZ-uvoKg,V:OkXlHx0hx-8,author,video,UCrqXyRsg-_hTosURZ-uvoKg,OkXlHx0hx-8,1,numero de comentarios observados del autor en el video,0,0,UgzQTWwjC_XVPUNxuXp4AaABAg,@flornolberto2425,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo
A:UCsGoJEvb-cFPZ2rWoJcXzEQ,V:j43HgwYFKfk,author,video,UCsGoJEvb-cFPZ2rWoJcXzEQ,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,10,0,UgyiegHTZAVz8J4Ogvt4AaABAg,@sergiohinestroza9709,La cooptación de Walter Mazariegos en la USAC
A:UCsJJAvrVGupdmhOqgtDp8dg,V:n8iP75gIpmw,author,video,UCsJJAvrVGupdmhOqgtDp8dg,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,1,0,UgzcVyiuFGJ0Yv0C4Zt4AaABAg,@nestorlorenzana1168,Qué rico come tu diputado
A:UCsSXdJct-nsS8DsABoEsaYA,V:n8iP75gIpmw,author,video,UCsSXdJct-nsS8DsABoEsaYA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,2,1,Ugz76M4X7jXyiAqAC_d4AaABAg,@IvánPérez-j4j,Qué rico come tu diputado
A:UCsUCN0Yq_UyTvKjOJLmNrnQ,V:b_Hkrkl3adA,author,video,UCsUCN0Yq_UyTvKjOJLmNrnQ,b_Hkrkl3adA,1,numero de comentarios observados del autor en el video,0,0,Ugz6naDsqtHsbONkRBl4AaABAg,@moisesvaldez4043,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales
A:UCsUCN0Yq_UyTvKjOJLmNrnQ,V:n8iP75gIpmw,author,video,UCsUCN0Yq_UyTvKjOJLmNrnQ,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,UgyAcWsNSqIPesdI3nF4AaABAg,@moisesvaldez4043,Qué rico come tu diputado
A:UCs_5qeqdku9tGAq22y3OcuQ,V:lj983NWyAQY,author,video,UCs_5qeqdku9tGAq22y3OcuQ,lj983NWyAQY,1,numero de comentarios observados del autor en el video,4,0,UgyYRHeJlfB9VF69LSp4AaABAg,@alexandrevasquez4135,Plan 2032 Ciudad de Guatemala
A:UCsjs5Hp_r86x1xbK6FAeqaA,V:n8iP75gIpmw,author,video,UCsjs5Hp_r86x1xbK6FAeqaA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,2,0,UgzvKLXKEkVzjn_XRHp4AaABAg,@alvaroesquivel563,Qué rico come tu diputado
A:UCtMBF_1O2jY2INlb_luuB_A,V:lj983NWyAQY,author,video,UCtMBF_1O2jY2INlb_luuB_A,lj983NWyAQY,1,numero de comentarios observados del autor en el video,15,0,UgzPExq20lnf7-8d7_p4AaABAg,@mynorgudiel8646,Plan 2032 Ciudad de Guatemala
A:UCtNfIBnc5S5DbbQj_yxgJTw,V:n8iP75gIpmw,author,video,UCtNfIBnc5S5DbbQj_yxgJTw,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,1,0,UgzeCbhVJhOJATewi5J4AaABAg,@JosueRamirez-ey3ih,Qué rico come tu diputado
A:UCtUR3_CAiE7fCoZHM6cMfyQ,V:n8iP75gIpmw,author,video,UCtUR3_CAiE7fCoZHM6cMfyQ,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,10,0,Ugxy4k7pO6jFtwyDyFp4AaABAg,@mdelcid01,Qué rico come tu diputado
A:UCtiHFjFu7d5v2XxHnKFUYig,V:OkXlHx0hx-8,author,video,UCtiHFjFu7d5v2XxHnKFUYig,OkXlHx0hx-8,1,numero de comentarios observados del autor en el video,0,0,UgwRLgDGrh-_TEVNOYh4AaABAg,@Paul-gf7ec,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo
A:UCtowGNY2lnlg6O2CkwDgkLg,V:TT4qJ5FXHYE,author,video,UCtowGNY2lnlg6O2CkwDgkLg,TT4qJ5FXHYE,1,numero de comentarios observados del autor en el video,2,0,UgyPm-2rnRLPav43Bt14AaABAg,@taniagabrielacelis8434,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres."
A:UCtsxPYw8VUsH_FfnKg-0lmw,V:6W4u8sGEnGM,author,video,UCtsxPYw8VUsH_FfnKg-0lmw,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,2,0,UgxcBa2IQb3I0JZcFax4AaABAg,@AlejandroPérez-b6r,Inician los trabajos de recuperación del Puente Belice II.
A:UCu8_3-Wg-YzNyvHYQDEscfw,V:j43HgwYFKfk,author,video,UCu8_3-Wg-YzNyvHYQDEscfw,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,2,0,UgyqA5EpXnBPn_uH-KB4AaABAg,@RolandoCastroPérez-d7y,La cooptación de Walter Mazariegos en la USAC
A:UCuP4UK33HKtJE_S39ksmaTw,V:PjmxCj-a9Hg,author,video,UCuP4UK33HKtJE_S39ksmaTw,PjmxCj-a9Hg,1,numero de comentarios observados del autor en el video,0,0,UgyBhR2qUXgMe2NJjRN4AaABAg,@herbertaguilar1387,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt
A:UCuXmOjxC-htcprLgeVXz6Tg,V:j43HgwYFKfk,author,video,UCuXmOjxC-htcprLgeVXz6Tg,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,1,0,Ugxvt0tvqY4UlDS2hoh4AaABAg,@jorgeaguilar-bq3uj,La cooptación de Walter Mazariegos en la USAC
A:UCueV9cTyTDwgQSec1x2dYgA,V:n8iP75gIpmw,author,video,UCueV9cTyTDwgQSec1x2dYgA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,UgwJ4UehO5E4j0niJU14AaABAg,@fredydomingo7062,Qué rico come tu diputado
A:UCujPF2nBgsTD62nWE3lcpIg,V:n8iP75gIpmw,author,video,UCujPF2nBgsTD62nWE3lcpIg,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,UgwjKxflp7TiD0e7_494AaABAg,@victorarturoruanobautista7588,Qué rico come tu diputado
A:UCusjriFsDHEc2AOjqk-p5ig,V:PjmxCj-a9Hg,author,video,UCusjriFsDHEc2AOjqk-p5ig,PjmxCj-a9Hg,1,numero de comentarios observados del autor en el video,2,0,UgyIfQ-oDt0uVFZIq9d4AaABAg,@pablobarrios7931,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt
A:UCvApqeCbLod-wejtT4CcVuA,V:n8iP75gIpmw,author,video,UCvApqeCbLod-wejtT4CcVuA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,15,0,UgzWNJK42U_F1IKlwwh4AaABAg,@davidgaher9550,Qué rico come tu diputado
A:UCvDwJBBY1mHK70aTEYl6rsA,V:6W4u8sGEnGM,author,video,UCvDwJBBY1mHK70aTEYl6rsA,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,1,0,Ugy4x4u9e1_xRoppaMF4AaABAg,@cristianescobedo8296,Inician los trabajos de recuperación del Puente Belice II.
A:UCvcu1kR8xMYy_I1Ty-2mV2Q,V:WIUZtitfLRw,author,video,UCvcu1kR8xMYy_I1Ty-2mV2Q,WIUZtitfLRw,1,numero de comentarios observados del autor en el video,0,0,Ugx8vuWdqsWZslsS9R14AaABAg,@hashojea7348,Caminar en una ciudad hecha para carros
A:UCvcu1kR8xMYy_I1Ty-2mV2Q,V:yLZS3JiEBg8,author,video,UCvcu1kR8xMYy_I1Ty-2mV2Q,yLZS3JiEBg8,1,numero de comentarios observados del autor en el video,0,0,UgwCfRlzeiXz172UQQV4AaABAg,@hashojea7348,Arroz con pollo a la MONOPOLIO
A:UCvl1tzQeBeGy6efPTRJXSCw,V:06mFNPU0aB8,author,video,UCvl1tzQeBeGy6efPTRJXSCw,06mFNPU0aB8,1,numero de comentarios observados del autor en el video,0,0,Ugw-ZT9t9wU2V-tCaUZ4AaABAg,@RaulPerez-cw2vi,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto
A:UCwCfs-2zbD5k0lG-UVg_JBw,V:06mFNPU0aB8,author,video,UCwCfs-2zbD5k0lG-UVg_JBw,06mFNPU0aB8,1,numero de comentarios observados del autor en el video,0,0,Ugzm7wFhhdctNQt_ubl4AaABAg,@JessicaHuaz-96,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto
A:UCwEe1RKlEv1UpNWmWYfSh4w,V:yLZS3JiEBg8,author,video,UCwEe1RKlEv1UpNWmWYfSh4w,yLZS3JiEBg8,1,numero de comentarios observados del autor en el video,0,0,UgxovP0Yh3_qrKdrKrp4AaABAg,@marioramirez299,Arroz con pollo a la MONOPOLIO
A:UCwO2SXr0ggzwg6QWWrr01nQ,V:n8iP75gIpmw,author,video,UCwO2SXr0ggzwg6QWWrr01nQ,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,11,0,Ugx2byJzZBZkDMQMUqV4AaABAg,@ricardofigueroa5720,Qué rico come tu diputado
A:UCwUAv3_LpWVtTIi7lkmTL7A,V:lj983NWyAQY,author,video,UCwUAv3_LpWVtTIi7lkmTL7A,lj983NWyAQY,1,numero de comentarios observados del autor en el video,16,0,UgzZc-W-gVj1t4SXc-54AaABAg,@kingr4706,Plan 2032 Ciudad de Guatemala
A:UCwgCc9Jd_gG-uLE_SY-FfPg,V:j43HgwYFKfk,author,video,UCwgCc9Jd_gG-uLE_SY-FfPg,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,0,0,UgwEjfj5ueeimHg-Hbt4AaABAg,@armindapenados2841,La cooptación de Walter Mazariegos en la USAC
A:UCwha8rxULYMVtNwZWeSkE1A,V:n8iP75gIpmw,author,video,UCwha8rxULYMVtNwZWeSkE1A,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,Ugynh0Cq17X889qHS0J4AaABAg,@mariasamo8637,Qué rico come tu diputado
A:UCwjUvRseNtJoItylIyIez7Q,V:j43HgwYFKfk,author,video,UCwjUvRseNtJoItylIyIez7Q,j43HgwYFKfk,1,numero de comentarios observados del autor en el video,0,0,Ugx-hH6Ysw9sdv3kHPN4AaABAg,@Silviazea,La cooptación de Walter Mazariegos en la USAC
A:UCwxoKK59nGCeBqB2sXfDBIw,V:6W4u8sGEnGM,author,video,UCwxoKK59nGCeBqB2sXfDBIw,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,0,1,UgwIB06iEQnFOFLc9et4AaABAg,@vic-bonivideos,Inician los trabajos de recuperación del Puente Belice II.
A:UCxKR3RA8T-kxMgq_2WWhRcQ,V:lj983NWyAQY,author,video,UCxKR3RA8T-kxMgq_2WWhRcQ,lj983NWyAQY,1,numero de comentarios observados del autor en el video,329,5,UgxrZBO3MtEqcgXAIEN4AaABAg,@elenaluarca9377,Plan 2032 Ciudad de Guatemala
